{'order_id': 'o_33163', 'customer_id': 'u_6863634677', 'product_id': '1666344', 'product_price': 19.16, 'create_time': '2023-11-17 02:33:59'}
{'order_id': 'o_62792', 'customer_id': 'u_6877995393', 'product_id': '1708796', 'product_price': 15.99, 'create_time': '2023-07-22 22:17:24'}
{'order_id': 'o_17943', 'customer_id': 'u_6877995393', 'product_id': '1045229', 'product_price': 60.78, 'create_time': '2023-06-15 19:30:07'}
{'order_id': 'o_85265', 'customer_id': 'u_6877995393', 'product_id': '1150654', 'product_price': 5.86, 'create_time': '2023-08-18 10:43:43'}
{'order_id': 'o_73448', 'customer_id': 'u_6877995393', 'product_id': '1664515', 'product_price': 15.49, 'create_time': '2023-05-27 12:02:20'}
{'order_id': 'o_76323', 'customer_id': 'u_6877995393', 'product_id': '1289635', 'product_price': 25.08, 'create_time': '2023-11-11 22:13:28'}
{'order_id': 'o_63030', 'customer_id': 'u_6877995393', 'product_id': '1478820', 'product_price': 9.59, 'create_time': '2023-11-22 09:00:36'}
{'order_id': 'o_61346', 'customer_id': 'u_6877995393', 'product_id': '1589973', 'product_price': 5.99, 'create_time': '2023-12-20 16:37:54'}
{'order_id': 'o_89702', 'customer_id': 'u_6877995393', 'product_id': '1664303', 'product_price': 23.99, 'create_time': '2023-02-08 07:27:23'}
{'order_id': 'o_24399', 'customer_id': 'u_6877995393', 'product_id': '1082051', 'product_price': 6.71, 'create_time': '2023-09-16 19:24:55'}
{'order_id': 'o_47261', 'customer_id': 'u_6877995393', 'product_id': '1213929', 'product_price': 23.99, 'create_time': '2023-01-12 19:44:06'}
{'order_id': 'o_81321', 'customer_id': 'u_6877995393', 'product_id': '1712309', 'product_price': 13.99, 'create_time': '2023-06-29 23:36:32'}
{'order_id': 'o_36164', 'customer_id': 'u_6877995393', 'product_id': '1687302', 'product_price': 10.99, 'create_time': '2023-03-18 11:03:41'}
{'order_id': 'o_46526', 'customer_id': 'u_6877995393', 'product_id': '1335392', 'product_price': 19.03, 'create_time': '2023-01-24 18:37:20'}
{'order_id': 'o_59364', 'customer_id': 'u_6877995393', 'product_id': '1594149', 'product_price': 49.99, 'create_time': '2023-01-09 14:32:54'}
{'order_id': 'o_78335', 'customer_id': 'u_6877995393', 'product_id': '1131495', 'product_price': 6.78, 'create_time': '2023-01-16 22:49:14'}
{'order_id': 'o_15805', 'customer_id': 'u_6877995393', 'product_id': '1520399', 'product_price': 10.07, 'create_time': '2023-03-09 01:25:08'}
{'order_id': 'o_99158', 'customer_id': 'u_6877995393', 'product_id': '919949', 'product_price': 14.99, 'create_time': '2023-11-19 22:41:10'}
{'order_id': 'o_34220', 'customer_id': 'u_6877995393', 'product_id': '1579346', 'product_price': 49.99, 'create_time': '2023-12-10 10:02:16'}
{'order_id': 'o_69191', 'customer_id': 'u_6877995393', 'product_id': '1198265', 'product_price': 74.79, 'create_time': '2023-12-10 19:37:11'}
{'order_id': 'o_45561', 'customer_id': 'u_6877995393', 'product_id': '1194287', 'product_price': 13.92, 'create_time': '2023-04-19 00:00:38'}
{'order_id': 'o_59068', 'customer_id': 'u_6877995393', 'product_id': '1705703', 'product_price': 23.99, 'create_time': '2023-06-01 12:20:59'}
{'order_id': 'o_70945', 'customer_id': 'u_6877995393', 'product_id': '1547861', 'product_price': 19.99, 'create_time': '2023-08-29 23:48:32'}
{'order_id': 'o_14827', 'customer_id': 'u_6877995393', 'product_id': '1471901', 'product_price': 40.11, 'create_time': '2023-12-04 15:15:13'}
{'order_id': 'o_91160', 'customer_id': 'u_6877995393', 'product_id': '1318661', 'product_price': 15.55, 'create_time': '2023-09-14 08:59:35'}
{'order_id': 'o_20238', 'customer_id': 'u_6877995393', 'product_id': '1542873', 'product_price': 13.86, 'create_time': '2023-09-14 17:20:33'}
{'order_id': 'o_95128', 'customer_id': 'u_6877995393', 'product_id': '1549041', 'product_price': 25.21, 'create_time': '2023-08-18 11:51:23'}
{'order_id': 'o_53470', 'customer_id': 'u_6877995393', 'product_id': '1525817', 'product_price': 20.19, 'create_time': '2023-09-10 17:02:56'}
{'order_id': 'o_54311', 'customer_id': 'u_6877995393', 'product_id': '1373808', 'product_price': 17.99, 'create_time': '2023-04-03 11:40:54'}
{'order_id': 'o_46714', 'customer_id': 'u_6877995393', 'product_id': '1708486', 'product_price': 22.99, 'create_time': '2023-04-27 23:57:15'}
{'order_id': 'o_34765', 'customer_id': 'u_6877995393', 'product_id': '1387360', 'product_price': 13.79, 'create_time': '2023-09-10 18:20:45'}
{'order_id': 'o_96702', 'customer_id': 'u_6877995393', 'product_id': '1224408', 'product_price': 12.47, 'create_time': '2023-06-12 18:53:40'}
{'order_id': 'o_86151', 'customer_id': 'u_6877995393', 'product_id': '1252533', 'product_price': 26.9, 'create_time': '2023-03-28 09:51:29'}
{'order_id': 'o_89420', 'customer_id': 'u_6877995393', 'product_id': '1667708', 'product_price': 24.14, 'create_time': '2023-06-29 07:54:49'}
{'order_id': 'o_84659', 'customer_id': 'u_6877995393', 'product_id': '1208885', 'product_price': 6.88, 'create_time': '2023-03-13 03:13:54'}
{'order_id': 'o_77969', 'customer_id': 'u_6877995393', 'product_id': '1721668', 'product_price': 16.99, 'create_time': '2023-12-20 05:31:50'}
{'order_id': 'o_89330', 'customer_id': 'u_6877995393', 'product_id': '1596854', 'product_price': 33.03, 'create_time': '2023-03-09 01:04:19'}
{'order_id': 'o_31259', 'customer_id': 'u_6877995393', 'product_id': '1448862', 'product_price': 68.76, 'create_time': '2023-09-04 22:46:50'}
{'order_id': 'o_68677', 'customer_id': 'u_6877995393', 'product_id': '1711393', 'product_price': 14.99, 'create_time': '2023-12-27 23:36:41'}
{'order_id': 'o_10638', 'customer_id': 'u_6877995393', 'product_id': '1188696', 'product_price': 8.99, 'create_time': '2023-01-27 04:45:55'}
{'order_id': 'o_26664', 'customer_id': 'u_6877995393', 'product_id': '1268949', 'product_price': 7.05, 'create_time': '2023-08-18 22:14:40'}
{'order_id': 'o_50980', 'customer_id': 'u_6877995393', 'product_id': '1117229', 'product_price': 27.05, 'create_time': '2023-02-07 14:03:55'}
{'order_id': 'o_80201', 'customer_id': 'u_6877995393', 'product_id': '1275751', 'product_price': 5.59, 'create_time': '2023-02-08 06:29:23'}
{'order_id': 'o_12955', 'customer_id': 'u_6877995393', 'product_id': '1552490', 'product_price': 49.99, 'create_time': '2023-08-12 13:38:59'}
{'order_id': 'o_48851', 'customer_id': 'u_6877995393', 'product_id': '1400528', 'product_price': 42.77, 'create_time': '2023-10-19 04:54:02'}
{'order_id': 'o_76527', 'customer_id': 'u_6877995393', 'product_id': '1458013', 'product_price': 11.19, 'create_time': '2023-04-24 01:51:25'}
{'order_id': 'o_57816', 'customer_id': 'u_6877995393', 'product_id': '1048779', 'product_price': 86.99, 'create_time': '2023-04-28 22:53:50'}
{'order_id': 'o_52172', 'customer_id': 'u_6877995393', 'product_id': '1303938', 'product_price': 37.36, 'create_time': '2023-09-29 23:59:17'}
{'order_id': 'o_93781', 'customer_id': 'u_6877995393', 'product_id': '1039361', 'product_price': 5.59, 'create_time': '2023-04-27 22:45:36'}
{'order_id': 'o_94691', 'customer_id': 'u_6877995393', 'product_id': '1674661', 'product_price': 36.99, 'create_time': '2023-07-15 18:24:04'}
{'order_id': 'o_41217', 'customer_id': 'u_6877995393', 'product_id': '1450540', 'product_price': 10.66, 'create_time': '2023-01-29 04:23:59'}
{'order_id': 'o_89068', 'customer_id': 'u_6877995393', 'product_id': '1245526', 'product_price': 5.59, 'create_time': '2023-12-29 03:05:44'}
{'order_id': 'o_32198', 'customer_id': 'u_6877995393', 'product_id': '1209660', 'product_price': 34.19, 'create_time': '2023-06-18 05:11:21'}
{'order_id': 'o_12810', 'customer_id': 'u_6877995393', 'product_id': '1719910', 'product_price': 19.79, 'create_time': '2023-03-20 14:54:50'}
{'order_id': 'o_92454', 'customer_id': 'u_6877995393', 'product_id': '1711675', 'product_price': 16.55, 'create_time': '2023-05-15 11:53:42'}
{'order_id': 'o_73579', 'customer_id': 'u_6877995393', 'product_id': '1223890', 'product_price': 29.72, 'create_time': '2023-11-19 20:36:35'}
{'order_id': 'o_57626', 'customer_id': 'u_6877995393', 'product_id': '1096429', 'product_price': 6.76, 'create_time': '2023-04-30 02:15:59'}
{'order_id': 'o_77253', 'customer_id': 'u_6877995393', 'product_id': '1436141', 'product_price': 11.58, 'create_time': '2023-05-06 11:21:51'}
{'order_id': 'o_71660', 'customer_id': 'u_6877995393', 'product_id': '1541794', 'product_price': 24.99, 'create_time': '2023-12-10 04:34:11'}
{'order_id': 'o_58156', 'customer_id': 'u_6877995393', 'product_id': '1116464', 'product_price': 37.59, 'create_time': '2023-09-14 10:03:43'}
{'order_id': 'o_46358', 'customer_id': 'u_6877995393', 'product_id': '1298867', 'product_price': 8.12, 'create_time': '2023-08-08 10:15:16'}
{'order_id': 'o_96033', 'customer_id': 'u_6877995393', 'product_id': '1427215', 'product_price': 39.39, 'create_time': '2023-06-01 15:50:46'}
{'order_id': 'o_87150', 'customer_id': 'u_6877995393', 'product_id': '1589184', 'product_price': 27.19, 'create_time': '2023-04-23 13:10:18'}
{'order_id': 'o_15429', 'customer_id': 'u_6877995393', 'product_id': '1618489', 'product_price': 35.19, 'create_time': '2023-12-30 01:47:07'}
{'order_id': 'o_33482', 'customer_id': 'u_6877995393', 'product_id': '1463941', 'product_price': 13.05, 'create_time': '2023-12-08 23:49:06'}
{'order_id': 'o_50288', 'customer_id': 'u_6877995393', 'product_id': '1223722', 'product_price': 47.03, 'create_time': '2023-09-15 05:51:48'}
{'order_id': 'o_45858', 'customer_id': 'u_6877995393', 'product_id': '1308300', 'product_price': 16.79, 'create_time': '2023-10-18 08:34:44'}
{'order_id': 'o_48403', 'customer_id': 'u_6877995393', 'product_id': '1656888', 'product_price': 33.89, 'create_time': '2023-12-17 08:35:02'}
{'order_id': 'o_67169', 'customer_id': 'u_6877995393', 'product_id': '1096561', 'product_price': 63.71, 'create_time': '2023-08-06 21:37:05'}
{'order_id': 'o_30239', 'customer_id': 'u_6877995393', 'product_id': '1093000', 'product_price': 20.44, 'create_time': '2023-10-02 08:39:42'}
{'order_id': 'o_79191', 'customer_id': 'u_6877995393', 'product_id': '1326057', 'product_price': 8.73, 'create_time': '2023-08-06 06:58:11'}
{'order_id': 'o_20219', 'customer_id': 'u_6877995393', 'product_id': '1258012', 'product_price': 6.71, 'create_time': '2023-06-01 17:56:11'}
{'order_id': 'o_89408', 'customer_id': 'u_6877995393', 'product_id': '1617775', 'product_price': 58.26, 'create_time': '2023-02-06 19:20:23'}
{'order_id': 'o_54094', 'customer_id': 'u_6877995393', 'product_id': '1285876', 'product_price': 7.41, 'create_time': '2023-10-09 16:51:14'}
{'order_id': 'o_67163', 'customer_id': 'u_6877995393', 'product_id': '1191328', 'product_price': 47.29, 'create_time': '2023-06-23 04:19:42'}
{'order_id': 'o_67252', 'customer_id': 'u_6877995393', 'product_id': '1475575', 'product_price': 21.59, 'create_time': '2023-07-12 10:24:38'}
{'order_id': 'o_54377', 'customer_id': 'u_6877995393', 'product_id': '1012393', 'product_price': 13.99, 'create_time': '2023-05-18 08:00:34'}
{'order_id': 'o_87563', 'customer_id': 'u_6877995393', 'product_id': '1627081', 'product_price': 59.99, 'create_time': '2023-02-09 01:35:47'}
{'order_id': 'o_46005', 'customer_id': 'u_6877995393', 'product_id': '1565201', 'product_price': 4.99, 'create_time': '2023-05-08 14:51:42'}
{'order_id': 'o_33784', 'customer_id': 'u_6877995393', 'product_id': '1292462', 'product_price': 33.03, 'create_time': '2023-11-02 20:14:38'}
{'order_id': 'o_26141', 'customer_id': 'u_6877995393', 'product_id': '1582127', 'product_price': 8.52, 'create_time': '2023-05-19 05:20:41'}
{'order_id': 'o_43174', 'customer_id': 'u_6877995393', 'product_id': '1011232', 'product_price': 42.29, 'create_time': '2023-12-17 07:24:30'}
{'order_id': 'o_39211', 'customer_id': 'u_6877995393', 'product_id': '1532765', 'product_price': 15.39, 'create_time': '2023-09-05 02:40:14'}
{'order_id': 'o_24345', 'customer_id': 'u_6877995393', 'product_id': '1410343', 'product_price': 30.01, 'create_time': '2023-09-08 19:32:22'}
{'order_id': 'o_19279', 'customer_id': 'u_6877995393', 'product_id': '1488175', 'product_price': 4.79, 'create_time': '2023-07-29 07:31:06'}
{'order_id': 'o_93478', 'customer_id': 'u_6877995393', 'product_id': '1153353', 'product_price': 11.99, 'create_time': '2023-04-18 09:13:08'}
{'order_id': 'o_94632', 'customer_id': 'u_6877995393', 'product_id': '1717887', 'product_price': 29.78, 'create_time': '2023-01-15 13:15:30'}
{'order_id': 'o_87798', 'customer_id': 'u_6877995393', 'product_id': '1675174', 'product_price': 26.99, 'create_time': '2023-07-14 19:32:23'}
{'order_id': 'o_82125', 'customer_id': 'u_6877995393', 'product_id': '1608888', 'product_price': 53.4, 'create_time': '2023-07-15 14:21:00'}
{'order_id': 'o_49722', 'customer_id': 'u_6877995393', 'product_id': '1574657', 'product_price': 22.04, 'create_time': '2023-09-23 06:38:22'}
{'order_id': 'o_47476', 'customer_id': 'u_6877995393', 'product_id': '1540274', 'product_price': 21.21, 'create_time': '2023-02-07 08:56:34'}
{'order_id': 'o_42740', 'customer_id': 'u_6877995393', 'product_id': '1338756', 'product_price': 15.99, 'create_time': '2023-03-09 16:00:29'}
{'order_id': 'o_56840', 'customer_id': 'u_6877995393', 'product_id': '1168577', 'product_price': 7.99, 'create_time': '2023-09-21 09:19:22'}
{'order_id': 'o_36882', 'customer_id': 'u_6877995393', 'product_id': '1712957', 'product_price': 21.99, 'create_time': '2023-03-07 12:22:10'}
{'order_id': 'o_97161', 'customer_id': 'u_6877995393', 'product_id': '1655967', 'product_price': 5.59, 'create_time': '2023-12-06 13:28:37'}
{'order_id': 'o_73886', 'customer_id': 'u_6877995393', 'product_id': '1702532', 'product_price': 19.99, 'create_time': '2023-02-19 07:57:15'}
{'order_id': 'o_48639', 'customer_id': 'u_6877995393', 'product_id': '1563703', 'product_price': 27.91, 'create_time': '2023-09-08 14:50:34'}
{'order_id': 'o_82286', 'customer_id': 'u_6877995393', 'product_id': '1684367', 'product_price': 21.99, 'create_time': '2023-11-07 13:16:50'}
{'order_id': 'o_79042', 'customer_id': 'u_6877995393', 'product_id': '1567383', 'product_price': 10.07, 'create_time': '2023-06-08 16:26:18'}
{'order_id': 'o_76718', 'customer_id': 'u_6877995393', 'product_id': '1596538', 'product_price': 19.38, 'create_time': '2023-12-10 18:20:48'}
{'order_id': 'o_59557', 'customer_id': 'u_6877995393', 'product_id': '1571182', 'product_price': 15.62, 'create_time': '2023-11-15 16:53:08'}
{'order_id': 'o_58166', 'customer_id': 'u_6877995393', 'product_id': '1713427', 'product_price': 6.4, 'create_time': '2023-01-03 21:11:33'}
{'order_id': 'o_40319', 'customer_id': 'u_6877995393', 'product_id': '1331423', 'product_price': 31.18, 'create_time': '2023-05-30 08:54:39'}
{'order_id': 'o_91655', 'customer_id': 'u_6877995393', 'product_id': '1094929', 'product_price': 2.51, 'create_time': '2023-10-23 23:36:43'}
{'order_id': 'o_24554', 'customer_id': 'u_6877995393', 'product_id': '979688', 'product_price': 6.71, 'create_time': '2023-08-28 05:48:33'}
{'order_id': 'o_95512', 'customer_id': 'u_6877995393', 'product_id': '1083840', 'product_price': 26.13, 'create_time': '2023-06-04 13:46:15'}
{'order_id': 'o_29677', 'customer_id': 'u_6877995393', 'product_id': '1437520', 'product_price': 36.96, 'create_time': '2023-06-07 09:42:40'}
{'order_id': 'o_34574', 'customer_id': 'u_6877995393', 'product_id': '1309373', 'product_price': 9.99, 'create_time': '2023-07-14 00:23:38'}
{'order_id': 'o_92750', 'customer_id': 'u_6877995393', 'product_id': '1020518', 'product_price': 33.23, 'create_time': '2023-06-23 22:56:18'}
{'order_id': 'o_56202', 'customer_id': 'u_6877995393', 'product_id': '1702044', 'product_price': 26.03, 'create_time': '2023-03-16 12:14:54'}
{'order_id': 'o_82886', 'customer_id': 'u_4163790856', 'product_id': '1206483', 'product_price': 13.79, 'create_time': '2023-08-21 19:30:20'}
{'order_id': 'o_67756', 'customer_id': 'u_4163790856', 'product_id': '1658173', 'product_price': 13.49, 'create_time': '2023-02-02 11:11:42'}
{'order_id': 'o_79412', 'customer_id': 'u_4163790856', 'product_id': '1450753', 'product_price': 9.17, 'create_time': '2023-08-29 02:20:41'}
{'order_id': 'o_29408', 'customer_id': 'u_4163790856', 'product_id': '1216451', 'product_price': 15.72, 'create_time': '2023-06-11 17:40:58'}
{'order_id': 'o_42228', 'customer_id': 'u_4163790856', 'product_id': '1456709', 'product_price': 31.18, 'create_time': '2023-12-25 17:10:35'}
{'order_id': 'o_31073', 'customer_id': 'u_4163790856', 'product_id': '1670350', 'product_price': 14.9, 'create_time': '2023-03-22 13:24:30'}
{'order_id': 'o_11968', 'customer_id': 'u_4163790856', 'product_id': '1643694', 'product_price': 59.99, 'create_time': '2023-09-03 00:38:47'}
{'order_id': 'o_70252', 'customer_id': 'u_4163790856', 'product_id': '1676477', 'product_price': 26.99, 'create_time': '2023-10-21 01:43:29'}
{'order_id': 'o_55727', 'customer_id': 'u_4163790856', 'product_id': '1341229', 'product_price': 11.01, 'create_time': '2023-04-04 17:25:34'}
{'order_id': 'o_36268', 'customer_id': 'u_4163790856', 'product_id': '1157676', 'product_price': 25.59, 'create_time': '2023-01-16 07:15:50'}
{'order_id': 'o_27959', 'customer_id': 'u_4163790856', 'product_id': '1393482', 'product_price': 18.13, 'create_time': '2023-03-01 22:14:38'}
{'order_id': 'o_36392', 'customer_id': 'u_4163790856', 'product_id': '1720350', 'product_price': 19.79, 'create_time': '2023-03-27 08:37:39'}
{'order_id': 'o_58868', 'customer_id': 'u_4163790856', 'product_id': '1709240', 'product_price': 9.99, 'create_time': '2023-01-30 18:40:20'}
{'order_id': 'o_48602', 'customer_id': 'u_4163790856', 'product_id': '1609097', 'product_price': 13.32, 'create_time': '2023-01-20 23:35:34'}
{'order_id': 'o_12908', 'customer_id': 'u_4163790856', 'product_id': '1659626', 'product_price': 31.99, 'create_time': '2023-11-14 18:17:37'}
{'order_id': 'o_30419', 'customer_id': 'u_4163790856', 'product_id': '1702763', 'product_price': 15.99, 'create_time': '2023-11-18 23:00:37'}
{'order_id': 'o_43017', 'customer_id': 'u_4163790856', 'product_id': '1594013', 'product_price': 15.99, 'create_time': '2023-11-23 07:28:47'}
{'order_id': 'o_81359', 'customer_id': 'u_4163790856', 'product_id': '1711673', 'product_price': 15.99, 'create_time': '2023-01-28 17:48:48'}
{'order_id': 'o_73900', 'customer_id': 'u_4163790856', 'product_id': '1689616', 'product_price': 13.99, 'create_time': '2023-03-10 03:39:19'}
{'order_id': 'o_45430', 'customer_id': 'u_4163790856', 'product_id': '1517847', 'product_price': 3.62, 'create_time': '2023-03-01 09:17:01'}
{'order_id': 'o_88450', 'customer_id': 'u_4163790856', 'product_id': '1452765', 'product_price': 24.98, 'create_time': '2023-10-02 09:37:31'}
{'order_id': 'o_90941', 'customer_id': 'u_4163790856', 'product_id': '1718158', 'product_price': 34.99, 'create_time': '2023-10-19 09:56:45'}
{'order_id': 'o_47720', 'customer_id': 'u_4163790856', 'product_id': '1704281', 'product_price': 41.99, 'create_time': '2023-08-24 00:58:56'}
{'order_id': 'o_15967', 'customer_id': 'u_4163790856', 'product_id': '1679067', 'product_price': 21.99, 'create_time': '2023-03-07 17:41:43'}
{'order_id': 'o_51410', 'customer_id': 'u_4163790856', 'product_id': '1270495', 'product_price': 32.99, 'create_time': '2023-11-22 09:10:42'}
{'order_id': 'o_49282', 'customer_id': 'u_4163790856', 'product_id': '1286372', 'product_price': 4.94, 'create_time': '2023-04-17 03:11:19'}
{'order_id': 'o_37802', 'customer_id': 'u_4163790856', 'product_id': '1550521', 'product_price': 23.42, 'create_time': '2023-03-13 14:07:55'}
{'order_id': 'o_29945', 'customer_id': 'u_4163790856', 'product_id': '1551494', 'product_price': 8.52, 'create_time': '2023-10-19 11:15:48'}
{'order_id': 'o_85249', 'customer_id': 'u_4163790856', 'product_id': '1623443', 'product_price': 5.59, 'create_time': '2023-01-18 20:53:10'}
{'order_id': 'o_51868', 'customer_id': 'u_4163790856', 'product_id': '1358696', 'product_price': 11.19, 'create_time': '2023-01-05 00:41:09'}
{'order_id': 'o_42631', 'customer_id': 'u_4163790856', 'product_id': '1441819', 'product_price': 17.99, 'create_time': '2023-03-16 19:58:42'}
{'order_id': 'o_94195', 'customer_id': 'u_4163790856', 'product_id': '1577708', 'product_price': 8.99, 'create_time': '2023-09-21 20:19:43'}
{'order_id': 'o_15741', 'customer_id': 'u_4163790856', 'product_id': '1420462', 'product_price': 32.31, 'create_time': '2023-03-09 17:26:47'}
{'order_id': 'o_80271', 'customer_id': 'u_4163790856', 'product_id': '1268936', 'product_price': 15.19, 'create_time': '2023-07-26 15:25:29'}
{'order_id': 'o_67702', 'customer_id': 'u_4163790856', 'product_id': '1111463', 'product_price': 7.56, 'create_time': '2023-02-25 18:14:04'}
{'order_id': 'o_68871', 'customer_id': 'u_4163790856', 'product_id': '1245424', 'product_price': 13.97, 'create_time': '2023-07-20 13:39:21'}
{'order_id': 'o_24324', 'customer_id': 'u_4163790856', 'product_id': '1340208', 'product_price': 22.92, 'create_time': '2023-01-04 16:20:40'}
{'order_id': 'o_36124', 'customer_id': 'u_4163790856', 'product_id': '1198182', 'product_price': 17.35, 'create_time': '2023-01-28 01:37:00'}
{'order_id': 'o_84657', 'customer_id': 'u_4163790856', 'product_id': '1520116', 'product_price': 11.99, 'create_time': '2023-07-14 15:17:29'}
{'order_id': 'o_19889', 'customer_id': 'u_4163790856', 'product_id': '1358044', 'product_price': 53.45, 'create_time': '2023-07-30 08:35:34'}
{'order_id': 'o_83511', 'customer_id': 'u_4163790856', 'product_id': '1660668', 'product_price': 13.49, 'create_time': '2023-06-10 22:46:54'}
{'order_id': 'o_53321', 'customer_id': 'u_4163790856', 'product_id': '1366344', 'product_price': 9.55, 'create_time': '2023-05-07 18:16:35'}
{'order_id': 'o_70524', 'customer_id': 'u_4163790856', 'product_id': '1273592', 'product_price': 5.59, 'create_time': '2023-03-06 04:11:01'}
{'order_id': 'o_60882', 'customer_id': 'u_4163790856', 'product_id': '1439284', 'product_price': 20.52, 'create_time': '2023-10-08 00:22:49'}
{'order_id': 'o_33061', 'customer_id': 'u_4163790856', 'product_id': '1626978', 'product_price': 31.97, 'create_time': '2023-06-10 17:17:10'}
{'order_id': 'o_28906', 'customer_id': 'u_4163790856', 'product_id': '1565251', 'product_price': 34.99, 'create_time': '2023-02-13 17:23:33'}
{'order_id': 'o_39299', 'customer_id': 'u_4163790856', 'product_id': '1126485', 'product_price': 29.9, 'create_time': '2023-05-03 14:48:55'}
{'order_id': 'o_56137', 'customer_id': 'u_4163790856', 'product_id': '1695358', 'product_price': 31.99, 'create_time': '2023-11-13 17:28:05'}
{'order_id': 'o_89197', 'customer_id': 'u_4163790856', 'product_id': '1518047', 'product_price': 39.52, 'create_time': '2023-06-08 07:16:24'}
{'order_id': 'o_33111', 'customer_id': 'u_4163790856', 'product_id': '1684096', 'product_price': 14.99, 'create_time': '2023-12-18 19:37:52'}
{'order_id': 'o_85881', 'customer_id': 'u_4163790856', 'product_id': '935167', 'product_price': 2.42, 'create_time': '2023-07-20 01:43:27'}
{'order_id': 'o_90482', 'customer_id': 'u_4163790856', 'product_id': '1296840', 'product_price': 12.99, 'create_time': '2023-12-24 21:31:49'}
{'order_id': 'o_51996', 'customer_id': 'u_4163790856', 'product_id': '1401128', 'product_price': 18.59, 'create_time': '2023-09-18 03:04:35'}
{'order_id': 'o_96645', 'customer_id': 'u_4163790856', 'product_id': '1499294', 'product_price': 13.99, 'create_time': '2023-12-26 17:08:06'}
{'order_id': 'o_62758', 'customer_id': 'u_4163790856', 'product_id': '1441853', 'product_price': 21.99, 'create_time': '2023-12-12 13:06:55'}
{'order_id': 'o_16155', 'customer_id': 'u_4163790856', 'product_id': '1230443', 'product_price': 8.52, 'create_time': '2023-02-13 11:21:26'}
{'order_id': 'o_42032', 'customer_id': 'u_4163790856', 'product_id': '1130937', 'product_price': 5.98, 'create_time': '2023-05-02 22:36:04'}
{'order_id': 'o_46566', 'customer_id': 'u_4163790856', 'product_id': '1397920', 'product_price': 31.54, 'create_time': '2023-11-11 13:22:06'}
{'order_id': 'o_40906', 'customer_id': 'u_4163790856', 'product_id': '1691465', 'product_price': 24.99, 'create_time': '2023-04-24 13:13:07'}
{'order_id': 'o_85901', 'customer_id': 'u_4163790856', 'product_id': '1256064', 'product_price': 33.91, 'create_time': '2023-09-12 18:55:18'}
{'order_id': 'o_72588', 'customer_id': 'u_4163790856', 'product_id': '1115372', 'product_price': 19.99, 'create_time': '2023-07-27 22:42:26'}
{'order_id': 'o_79055', 'customer_id': 'u_4163790856', 'product_id': '1055739', 'product_price': 10.66, 'create_time': '2023-03-07 01:59:20'}
{'order_id': 'o_98928', 'customer_id': 'u_4163790856', 'product_id': '1165425', 'product_price': 47.02, 'create_time': '2023-05-30 01:37:17'}
{'order_id': 'o_10767', 'customer_id': 'u_4163790856', 'product_id': '1550088', 'product_price': 35.81, 'create_time': '2023-03-06 13:47:40'}
{'order_id': 'o_48252', 'customer_id': 'u_4163790856', 'product_id': '1666989', 'product_price': 31.99, 'create_time': '2023-03-06 05:18:25'}
{'order_id': 'o_28276', 'customer_id': 'u_4163790856', 'product_id': '1706771', 'product_price': 17.99, 'create_time': '2023-10-27 15:48:18'}
{'order_id': 'o_67199', 'customer_id': 'u_4163790856', 'product_id': '1718510', 'product_price': 6.99, 'create_time': '2023-10-01 07:03:39'}
{'order_id': 'o_65671', 'customer_id': 'u_4163790856', 'product_id': '1165909', 'product_price': 13.69, 'create_time': '2023-01-07 01:54:53'}
{'order_id': 'o_25868', 'customer_id': 'u_4163790856', 'product_id': '1093201', 'product_price': 15.19, 'create_time': '2023-09-20 17:50:40'}
{'order_id': 'o_51133', 'customer_id': 'u_4163790856', 'product_id': '1646208', 'product_price': 15.49, 'create_time': '2023-10-11 21:00:06'}
{'order_id': 'o_37352', 'customer_id': 'u_4163790856', 'product_id': '1412355', 'product_price': 15.29, 'create_time': '2023-12-02 08:28:59'}
{'order_id': 'o_73402', 'customer_id': 'u_4163790856', 'product_id': '1280325', 'product_price': 22.04, 'create_time': '2023-05-26 19:42:46'}
{'order_id': 'o_70601', 'customer_id': 'u_4163790856', 'product_id': '1592077', 'product_price': 24.24, 'create_time': '2023-08-13 06:55:36'}
{'order_id': 'o_73465', 'customer_id': 'u_4163790856', 'product_id': '1686043', 'product_price': 9.99, 'create_time': '2023-10-19 21:16:49'}
{'order_id': 'o_94629', 'customer_id': 'u_4163790856', 'product_id': '1174697', 'product_price': 40.7, 'create_time': '2023-09-14 23:58:56'}
{'order_id': 'o_12095', 'customer_id': 'u_4163790856', 'product_id': '1598990', 'product_price': 54.87, 'create_time': '2023-06-27 20:35:02'}
{'order_id': 'o_71021', 'customer_id': 'u_4163790856', 'product_id': '1541206', 'product_price': 29.39, 'create_time': '2023-12-14 00:35:49'}
{'order_id': 'o_60625', 'customer_id': 'u_4163790856', 'product_id': '1538141', 'product_price': 21.18, 'create_time': '2023-01-01 05:05:48'}
{'order_id': 'o_74082', 'customer_id': 'u_4163790856', 'product_id': '1512383', 'product_price': 58.24, 'create_time': '2023-04-03 01:39:42'}
{'order_id': 'o_55550', 'customer_id': 'u_4163790856', 'product_id': '1296527', 'product_price': 42.94, 'create_time': '2023-03-03 22:34:19'}
{'order_id': 'o_29792', 'customer_id': 'u_4163790856', 'product_id': '1436220', 'product_price': 27.37, 'create_time': '2023-10-28 21:41:50'}
